Id,Text,Sentiment,% of sentiment,Senti_rate
30814,"Sometimes I watch shitty tv to reinforce never giving up cuz if something is that fucking awful on tv, I still stand a",joy,0.075,3
40623,@Vixen85Webster yep &amp; I stayed in pjs all day too lol,sadness,0.312,2
40495,@MSNBC @fox @cnn @realDonaldTrump @HillaryClinton. Using fear to state his views. Not getting the facts before making a serious,sadness,0.417,2
30014,ðŸ˜± @cailamarsai you've had me ðŸ˜‚ ðŸ˜‚ the whole time watching @black_ishABC after you've lost your #glasses! It was #hilarious!,joy,0.9,3
30666,@lennyabrahamson May I send you a copy of #HeroTheGreyhound? Either e-book or real paper one! A boy and a greyhound #smiles,joy,0.304,3
30710,Halfway to work and I realize I forgot to put on underwear....It's going to be one of those days! #mombrain #toomuchgoingon #longday,joy,0.25,3
40351,penny dreadful just cleaved off a fraction of my,sadness,0.521,2
40135,MY CAR IS DENTED FROM THE HAIL,sadness,0.688,2
40739,I keep feeling the heaviness on my left hand and look down and I am in awe every single time ðŸ˜ðŸ’ #notusedtoit #imafiancÃ©e,sadness,0.208,2
30377,- the joyous occasion of laughing at the ostentatious display of disrespect. Bruce just scoffed at the entire scene. This wasn't Batmanâ€™s,joy,0.5,3
20597,The Zika #Hoax Files: DEET is part of a binary chemical weapon targeting your brain: #Toxin #neurological #USCitizens #Insect,fear,0.479,1
10762,"Well, the lines for Sweden's goals sure",anger,0.312,0
30252,.@Harry_Styles I hope you never go a day without something to make you smile. You deserve all good things. Please follow,joy,0.6,3
20757,#goksfillyourhouseforfree should be retitled fill your house with old trash repainted ... #junk,fear,0.396,1
30416,@ashleynwinters I don't like the statement but I love the,joy,0.48,3
40693,That house on #GrandDesigns isn't in a forest it's in a wibbly wobbly pine,sadness,0.271,2
20465,Haven't gotten one hour of sleep... Today is going to be a fun day,fear,0.542,1
40253,@V_of_Europe @ckolacia MSM relentlessly saying DT can't win to: depress GOP turnout &amp; provide cover 4 stolen,sadness,0.604,2
30626,only time I am ever cheering for you,joy,0.34,3
10633,@warFarePower dip it in boiling,anger,0.396,0
30147,@Norn_IronMaiden @forest_fr1ends It's,joy,0.694,3
40152,Sometimes the support network is causing the damage. \n\n #support #Damaged #alone #tired #hurt #nojustice #surivivor,sadness,0.67,2
10478,Now that @Jasmine_Wrn has snapchat back it's a constant battle to see who can get the ugliest snap of one another ðŸ˜‚ðŸ™ƒ #snap,anger,0.458,0
30555,Watch this amazing live.ly broadcast by @brooks_swaggysquad,joy,0.396,3
10823,I need to stop second guess myself and just go with the first thought and go with,anger,0.208,0
20337,Super shitting it about this,fear,0.604,1
30440,Queen Bey will be smiling over sixth this,joy,0.479,3
10488,Before revenge you feel good after revenge you feel worse ðŸ’¯,anger,0.458,0
20786,We hesitate to #live our #dream because of some unknown #fear which actually does not exist.' #AqeelSyed\n\n#LifeisBeautiful,fear,0.396,1
20976,"â€œ Less sugar, more fruit.\n Less soda, more water.\n Less worry, more sleep.\n LESS WORDS, MORE",fear,0.279,1
20363,"They're both awful in their own ways, but just saying. The way he treated Aniston alone makes him a nightmare male narcissist to be",fear,0.583,1
10301,"Petition for non-Maghrebi PoC to stop buying 'couscous' from white grocery stores and boiling it. That is not couscous, that is",anger,0.562,0
20378,@NaziaMemon01 yeah a terror packed terror supported,fear,0.583,1
20955,No we didn't just bully our professor to move the Chem quiz to Monday,fear,0.292,1
10094,"@leesyatt you are a cruel, cruel man.",anger,0.775,0
10185,Why are people that don't have iPhones so bitter about iPhones???? Can someone,anger,0.625,0
40148,@CNN yes. Too many cops. And too many ppl who should have lost their lives r still,sadness,0.688,2
30643,@FOXTV did you use the warblers set from glee on the @BONESonFOX episode about the acapella college,joy,0.32,3
10297,"Because it was a perfect illusion, but at least now I know what it was. #angry #ladygaga",anger,0.556,0
10612,Because you offended by the lies of Alexandria Goddard doesn't mean that I'm Deric's friend or anything else. Purely a fishin,anger,0.427,0
30158,Yo this 3 v 3 overtime in hockey got me sweaty damn this ish,joy,0.68,3
30467,"Whether you are rejoicing or fighting back tears, God wants to share the moment with",joy,0.458,3
30210,Remember: The life you have is a blessing for #God. Make it a joyful experience regardless of the odds.,joy,0.64,3
20711,"@GlobeChadFinn Sadly, not enough names. The whole farewell tour situation would make me shy away from good value b",fear,0.417,1
20311,"me, myself, and I \n #horror movie alone again tonight maybe a #zombie would eat me and finish my life game already - i want",fear,0.621,1
10841,"@thomeagle Just to help maintain and boost our status as a world class centre for education, culture and",anger,0.167,0
30719,@EducatedNPetty white pricks that were laughing at your use of language won't be crying over your coffin but rejoicing that you're,joy,0.25,3
10739,"How can I tell Happy Anniversary, when u are not happy.. #ampalaya",anger,0.341,0
10093,Your twitter picture just makes me,anger,0.729,0
30442,@RapeseedOilFans \nWho nose where those scent roses went\nTo a spot in the Orient\nMummified\nIn rapeseed oil fried\nEating drinking &amp;,joy,0.479,3
30130,#ContentwiththeLordsPortion:O satisfy us early with thy #mercy;that we may #rejoice &amp; be glad all our days.#Ps 90:14 #gladness #joy,joy,0.72,3
10665,"Holding a grudge on someone will stop your blessings from God ,learn to forgive &amp; forget",anger,0.375,0
10467,"So I wished my sis 12 midnight but received no reply from her. My 2nd sis JUST wished her, got a reply. You know who's the",anger,0.479,0
40339,a good shorty has so much to offer &amp; it's sad that some of you niggas don't even see it when she right in front of your face and too,sadness,0.521,2
30654,i bet dat dog eating name brand cheerios. cant relate. i eat cheery,joy,0.312,3
10534,@coltonflurry @StrangeFacesLA I cancelled by CBS all access live feeds before JC even said Vic won AFP. Paul.should have won,anger,0.438,0
20815,"There's always that one song which makes you turn of the radio, as you'd rather sit in silence",fear,0.375,1
30732,Val is far too cheery for my liking,joy,0.229,3
10107,"Leave it on there, rule,nimber 1 of carpet cleaning!!! #furious #worsethananatomicbomb",anger,0.708,0
30488,A good thing about being sick is that coughing is like an ab workout. Maybe my abs will be more defined by the time I'm better ðŸ˜‚ðŸ˜…,joy,0.438,3
20901,I really wanna go to fright fest,fear,0.333,1
20097,in my dream....They were trying to steal my kidney!!! #nightmare #blackmarket,fear,0.792,1
40053,I miss when social media was a place to get laughs off and jump in DMs lol..... shit is depressing now,sadness,0.792,2
30365,@bodwell_james did it not just enliven your,joy,0.52,3
20544,That old lady is cray cray #scared #BellaIsSoCute,fear,0.5,1
30437,Watch this amazing live.ly broadcast by @brooks_swaggysquad #lively,joy,0.479,3
30108,Use your smile to change the world. Don't let the world change your smile.' #quote #actorslife #love #hardworkpaysoff,joy,0.745,3
21091,@NativeApprops @SBShear @HuffingtonPost Shew. That,fear,0.188,1
20371,Looks like #India is finally taking #Pakistan n it's #terrorism to,fear,0.583,1
21107,Not setting an alarm to nap,fear,0.16,1
10036,@ggreenwald @SusanSarandon We are blaming 5% of the fucking idiots who are putting the World in the middle of their tantrums. You are,anger,0.792,0
30119,@stackee Charlie attempted to suffocate me with a cushion for cheering so much at the great news,joy,0.729,3
20627,"@Taniel @LOLGOP That'll be gosh darn terrific if they only check the brown people. Shucks, let's make a law to say only brown",fear,0.458,1
20622,How can you blame the manager watching these players play? It's abysmal. Our team are dreadful. If Jose can't save us. No-one can.,fear,0.458,1
21104,@NHLexpertpicks @usahockey USA was embarrassing to watch. When was the last time you guys won a game..?,fear,0.167,1
30524,@CazuaL_WeaR @ScottInSC looks like a book shaped like a gun to me #optimism,joy,0.408,3
10469,oh these old things on my face? nah they're not tears from school related anger and frustration nope,anger,0.479,0
20546,It were during the past's mistakes- similar to terror was pretty,fear,0.5,1
20961,@STLouis_RamsFan their whole team is limited when they're on the,fear,0.292,1
20431,"@NeyaphemMaster @_James_Kellar_ @RavenMetamorph @MagnetoBroHood @jedi_paige Thomas' nervousness at being the group's focus is evident,",fear,0.562,1
30486,"@JoshuaLenon I trust you know that I appreciate your willingness to explain the details, and my attempt at levity is just that.",joy,0.44,3
10796,630am meeting Olympic House #10golds24 . #neverquit #believe #dreambig #TeamTTO,anger,0.271,0
40126,#haikuchallenge #haiku\n\nThe crisp autumn air\nMy freedom purchased through death\nNo one will mourn,sadness,0.708,2
20021,"Ignored broken tooth for so long, now have abscess. Need dentist but #fear makes it hard for me to go..45 and still can't go to",fear,0.896,1
10728,@kateracculia @themathofyou It's true! I reverse-engineered the drink. It's a scientific method. I hear it's all the,anger,0.333,0
40478,Already plotting next steps if I get cut off by the same minivan in tomorrow's drop-off line. #preschoolpolitics #momthings,sadness,0.417,2
40064,We have left #Maine.,sadness,0.771,2
40386,@jccrocker #CharlotteProtest do u #wait 4 the facts #video or do u #hate now ask questions later #protest #PoliceShootings,sadness,0.479,2
40279,@Ashleyavitia_ don't leave,sadness,0.583,2
40043,"Lament a \nsaddened heart,\nso far &amp; \nyet so near,\nthe years so\ntough &amp; scarred,\nthis lonesome\nroad,\nstill feared! #depression \n\n#poetry",sadness,0.812,2
20868,"@_stardust_3 unless your concern is people figuring out who you are for wtvr reason, I don't see why you shouldn't tweet about other",fear,0.354,1
40393,@KristenWACamera I really enjoyed both episodes. I had a bit of a gloomy day today but I feel a sense of inspiration from,sadness,0.479,2
20338,when people hit on me i try to shake them off by talking about how i hide from,fear,0.604,1
10263,@carefreeash_ id be,anger,0.583,0
20589,Farting in a hot are car when your windows don't roll down is terrible. #gag,fear,0.479,1
30325,theÂ LordÂ turn his face toward you and give you peace. Numbers 6:26 #truth #trust #promise #calm #justice #great #mighty #protected,joy,0.542,3
10116,Police Officers....should NOT have the right to just 'shoot' human beings without provocation. It's wrong.\n\n@ORConservative,anger,0.688,0
20847,@realDonaldTrump @KellyannePolls New campaign slogan idea...'I know you are but what am I?' #Trump2016 #yourefired,fear,0.354,1
40225,@RevTrevK @Wolfman93011 @Daraidernation @EROCKhd Take 2k out of it the numbers on madden are low and have dropped and people are,sadness,0.604,2
40567,"From what I know of the man, I have to assume that @realDonaldTrump has had a heated argument with his own",sadness,0.354,2
30541,You have to find a way to top yourself.,joy,0.396,3
40525,"Kudos to TC for benching Bruce. He isn't helping the team, so he rides pine. We have games to win. Discussion over.",sadness,0.396,2
20696,Heard of panic! At the disco? How about Kach-ing! at the,fear,0.438,1
10623,"@jaybusbee Well, not Archie. No offense but he's kinda",anger,0.396,0
20205,@Burnt_Out_Darth @theaterofscifi thanks.,fear,0.688,1
20590,these confident bitches should scare you the,fear,0.479,1
30316,Watch this amazing live.ly broadcast by @kana_blender,joy,0.558,3
20271,Unruly kids at 8am in the morning #nothanks ripping the flower beds up by the roots while their parents watch,fear,0.646,1
20705,For the last 2 years the U.S. has been averaging about 4 terrorist attacks a month. Good debate topic. #Trump #Hillary,fear,0.42,1
30299,"And the weather so breezy, man why can't life always be this",joy,0.562,3
40511,In need of a serious nap,sadness,0.396,2
40653,Let's get drunk and tell each other things we're afraid to say when we're,sadness,0.303,2
30206,"He showed us a really lively performance, with a lot of different emotions, not just sticking to one. And that's freaking",joy,0.646,3
20280,I want to slide into the dms but im too fucking,fear,0.64,1
20553,"Especially true if there is an impulsive, thin-skinned bully who likes to silence critics &amp; opponents as president.",fear,0.5,1
40336,Feels grim not having your nails,sadness,0.542,2
20002,I lost my blinders ....,fear,0.975,1
10230,Girls irritate me so much,anger,0.527,0
